! FILETYPE CSV
! VERSION 3.0,1
! TIMESTAMP Tuesday, 24 February 2026 19:18:44
! TIMEZONE (UTC-07:00) Arizona
! NAME Keysight Technologies
! MODEL N9913A
! SERIAL MY61272003
! FIRMWARE_VERSION A.12.21
! VF, 1.000
! Media, Coax
! IF_BW, 10000
! Output_Power_Mode, MAN
! Output_Power_Level, -15
! GPS_LATITUDE 
! GPS_LONGITUDE 
! GPS_TIMESTAMP 0001-01-01 00:00:00Z
! GPS_SECS_SINCE_LAST_READ 0
! CHECKSUM 1461124595
! TraceAverageCount, 1
! CORRECTION1 ON U*
! CORR TIMESTAMP1 2/24/2026 7:09:07 PM
! Smoothing, Off
! Mag_Offset, 0 dB
! Phase_Offset, 0 Deg
! Slope, 0 dB/GHz
! Electrical_Delay, 0 s
! DATA Freq,S21
! FREQ UNIT Hz
! DATA UNIT dB
BEGIN
30000,-61.6372058642712
5042456.14035088,-70.1604534607732
10054912.2807018,-62.0396388690013
15067368.4210526,-60.6232013784126
20079824.5614035,-63.5646870893115
25092280.7017544,-69.0940679218444
30104736.8421053,-61.5142214373149
35117192.9824561,-66.3534669187758
40129649.122807,-76.5637848098961
45142105.2631579,-66.6880085154457
50154561.4035088,-65.1829462133222
55167017.5438597,-61.2954778747157
60179473.6842105,-79.5216798288629
65191929.8245614,-66.529666751679
70204385.9649123,-62.7653156437389
75216842.1052632,-61.5363164845705
80229298.245614,-57.8636374667637
85241754.3859649,-57.1953723759331
90254210.5263158,-64.5389306679311
95266666.6666667,-64.2544178194623
100279122.807018,-60.5660118550751
105291578.947368,-65.2721536151024
110304035.087719,-58.6124162155349
115316491.22807,-73.7817558545951
120328947.368421,-58.8034004668173
125341403.508772,-62.0776854551247
130353859.649123,-58.5569265903462
135366315.789474,-69.1375382430436
140378771.929825,-55.7901798574841
145391228.070175,-68.8925664177126
150403684.210526,-72.6759737620189
155416140.350877,-61.5088176970193
160428596.491228,-69.1296871068462
165441052.631579,-56.9012273295647
170453508.77193,-53.181134938224
175465964.912281,-65.2409700910216
180478421.052632,-54.1775592015012
185490877.192982,-60.6908085798712
190503333.333333,-64.7736986361599
195515789.473684,-58.7621351173942
200528245.614035,-54.655270272101
205540701.754386,-54.4851621567113
210553157.894737,-56.1839602098858
215565614.035088,-56.0591921692006
220578070.175439,-57.7568768130623
225590526.315789,-60.1191222668795
230602982.45614,-61.5411912417257
235615438.596491,-57.6562809283716
240627894.736842,-64.7531283906027
245640350.877193,-55.7442902806607
250652807.017544,-51.0195180966659
255665263.157895,-61.021593798598
260677719.298246,-52.40867553165
265690175.438597,-54.8477269137837
270702631.578947,-56.6036363641299
275715087.719298,-53.3845823298293
280727543.859649,-54.701930727414
285740000,-55.6439488861893
290752456.140351,-50.0307608446324
295764912.280702,-53.6269761597542
300777368.421053,-53.3024562096708
305789824.561404,-52.5195279745884
310802280.701754,-58.4493185939204
315814736.842105,-54.3578489278039
320827192.982456,-51.9937119971132
325839649.122807,-49.7987596929406
330852105.263158,-50.6314863462165
335864561.403509,-49.9637804871568
340877017.54386,-49.4864679007489
345889473.684211,-50.5807916371706
350901929.824561,-48.2818635733465
355914385.964912,-48.4151016289521
360926842.105263,-53.0363491303895
365939298.245614,-49.0629775058753
370951754.385965,-53.5264418753056
375964210.526316,-49.3084603508379
380976666.666667,-52.5712875721905
385989122.807018,-48.6922362168499
391001578.947368,-50.4128200477045
396014035.087719,-49.6853626425281
401026491.22807,-49.065730267839
406038947.368421,-47.0106366090404
411051403.508772,-44.1382916095017
416063859.649123,-30.6853808475593
421076315.789474,-4.45317694406218
426088771.929825,-1.48565696562224
431101228.070175,-1.38871536234429
436113684.210526,-1.51201117240873
441126140.350877,-1.66181367737654
446138596.491228,-10.1191308402148
451151052.631579,-27.0967318494611
456163508.77193,-36.4199151408298
461175964.912281,-40.4967029174326
466188421.052632,-42.4719709952163
471200877.192982,-50.232110674886
476213333.333333,-56.5255605587606
481225789.473684,-49.2759161459325
486238245.614035,-48.7269084695521
491250701.754386,-52.5430382686572
496263157.894737,-50.0015568851792
501275614.035088,-52.3170003767156
506288070.175439,-47.9732972592271
511300526.31579,-44.175576514909
516312982.45614,-45.9478004470498
521325438.596491,-47.1945808510388
526337894.736842,-47.1911210835637
531350350.877193,-45.8205282598203
536362807.017544,-47.2289821050838
541375263.157895,-47.187687967539
546387719.298246,-47.388421797164
551400175.438596,-50.5207194478801
556412631.578947,-48.9017302503162
561425087.719298,-45.9896055330328
566437543.859649,-47.4131729051034
571450000,-44.7193769228216
576462456.14035,-44.7122265757331
581474912.280701,-45.85424108638
586487368.421052,-43.8757681263947
591499824.561403,-44.3176143374412
596512280.701754,-42.8241872889736
601524736.842105,-41.3249576073164
606537192.982455,-43.0510225298748
611549649.122806,-45.1864857961108
616562105.263157,-43.9783500673791
621574561.403508,-44.5610143701523
626587017.543859,-48.1516594599783
631599473.684209,-43.89335464108
636611929.82456,-44.448706620177
641624385.964911,-49.8855502750122
646636842.105262,-44.9209887223947
651649298.245613,-43.8717558687749
656661754.385964,-43.8825524367433
661674210.526314,-43.8098417154485
666686666.666665,-43.6454646081571
671699122.807016,-43.0845984929126
676711578.947367,-40.9652059249501
681724035.087718,-40.6057845856581
686736491.228068,-41.5031038644941
691748947.368419,-42.0598994347431
696761403.50877,-41.9799064476857
701773859.649121,-41.6205118452656
706786315.789472,-42.2462071626965
711798771.929823,-40.9301148592763
716811228.070173,-42.5210526728403
721823684.210524,-43.2154859483101
726836140.350875,-43.6864378633535
731848596.491226,-44.2764140153113
736861052.631577,-41.8830258956488
741873508.771927,-43.0132086716704
746885964.912278,-41.3376949729059
751898421.052629,-41.0685587676501
756910877.19298,-40.0622364350133
761923333.333331,-40.2219877648227
766935789.473682,-39.5180815845657
771948245.614032,-38.190671741985
776960701.754383,-38.7239350127101
781973157.894734,-38.9833766918191
786985614.035085,-39.4653743089564
791998070.175436,-40.0766670667827
797010526.315786,-39.6687126736364
802022982.456137,-41.5096780416924
807035438.596488,-40.139154645346
812047894.736839,-41.0062953290607
817060350.87719,-41.7384428738829
822072807.017541,-40.7814585844816
827085263.157891,-41.4516771077595
832097719.298242,-40.7058946962324
837110175.438593,-40.6011160303041
842122631.578944,-39.4814129455329
847135087.719295,-38.491747395362
852147543.859645,-37.9754585306196
857159999.999996,-37.3510960900474
862172456.140347,-36.8116971271462
867184912.280698,-36.1138000693871
872197368.421049,-36.6261202075558
877209824.5614,-37.6276144829982
882222280.70175,-36.7795656369638
887234736.842101,-38.2292847479532
892247192.982452,-38.4874038544151
897259649.122803,-38.7806921802936
902272105.263154,-38.6430979832102
907284561.403504,-39.2398660586206
912297017.543855,-39.0959020734398
917309473.684206,-40.6604740327785
922321929.824557,-38.9186466244806
927334385.964908,-38.7010104987608
932346842.105259,-38.5870692162398
937359298.245609,-37.6386287469158
942371754.38596,-36.7272425570471
947384210.526311,-35.7320179761866
952396666.666662,-35.4210061569325
957409122.807013,-34.7991875592631
962421578.947363,-35.2248031356094
967434035.087714,-35.3973517420688
972446491.228065,-36.4013399994568
977458947.368416,-37.0628453285831
982471403.508767,-38.0081276915445
987483859.649118,-37.5020363128252
992496315.789468,-38.0538874142282
997508771.929819,-38.1545934831345
1002521228.07017,-37.5729484150378
1007533684.21052,-37.9424900355487
1012546140.35087,-38.3146398424773
1017558596.49122,-37.5157508915945
1022571052.63157,-37.561920258438
1027583508.77192,-36.8982993491154
1032595964.91227,-35.8123084716903
1037608421.05263,-35.5275806975202
1042620877.19298,-35.2966125276598
1047633333.33333,-34.4768002803605
1052645789.47368,-35.039836577385
1057658245.61403,-34.4854111175966
1062670701.75438,-35.0529309558038
1067683157.89473,-35.6835870792413
1072695614.03508,-36.8470575579748
1077708070.17543,-35.7199989818199
1082720526.31578,-36.841936463329
1087732982.45613,-36.6869880546304
1092745438.59648,-37.5460068078083
1097757894.73684,-36.5272644140253
1102770350.87719,-37.278869692178
1107782807.01754,-35.5221054167806
1112795263.15789,-36.3372228327493
1117807719.29824,-36.0787842768233
1122820175.43859,-35.44751981824
1127832631.57894,-35.2302737947687
1132845087.71929,-35.5448327483892
1137857543.85964,-35.2193886556269
1142869999.99999,-34.9383833307216
1147882456.14034,-34.7151485101813
1152894912.28069,-35.3551873434329
1157907368.42105,-34.9034699347487
1162919824.5614,-35.1308458878839
1167932280.70175,-35.0758734691328
1172944736.8421,-35.400359141912
1177957192.98245,-35.7684579003598
1182969649.1228,-35.2550552775284
1187982105.26315,-35.4376560015998
1192994561.4035,-35.1215512466429
1198007017.54385,-34.9765721688444
1203019473.6842,-34.4780643347073
1208031929.82455,-34.3453402919957
1213044385.9649,-34.3929935293587
1218056842.10526,-34.2929819669656
1223069298.24561,-34.6996896425635
